start_date,end_date,progress,duration_in_seconds,finished,recorded_date,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,idealism_blm_good,idealism_blm_cooperate,idealism_blm_welcome_me,idealism_blm_better_country,idealism_btb_good,idealism_btb_cooperate,idealism_btb_welcome_me,idealism_btb_better_country,effectiveness_of_blm_pre,effectiveness_of_btb_pre,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,q_508_first_click,q_508_last_click,q_508_page_submit,q_508_click_count,q_502_first_click,q_502_last_click,q_502_page_submit,q_502_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,bored,effectiveness_of_blm_post,effectiveness_of_btb_post,police_funding,blm_support,btb_support,blm_reputation,btb_reputation,scope_climate_change,scope_immigration,scope_covid,scope_healthcare,scope_poverty,scope_other,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,sdo_r_group_welfare,sdo_against_group_equality,sdo_r_for_group_equality,sdo_group_domination,vote_influence_blm_support,vote_influence_btb_support,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race,race_2,age,political_party,political_party_5_text,community_racial_com,gender,gender_4_text,catch_sky_color,household_income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,catch_distractions,catch_video_stream,catch_honesty,random_id,condition,vid_time,idealism_community,idealism_police,idealism_blm,idealism_btb,idealism_all,positive_affect,elevation,somatic,prosocial_motives,folk_affect,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,sdo_composite,parties,major_parties,ethnicity_factor,ethnicity_binary,education_factor,education_bins,gender_factor,gender_two_factor
2020-12-18T17:16:08Z,2020-12-18T17:27:54Z,100,705,1,2020-12-18T17:27:54Z,1,5,5,5,5,5,1,1,5,4,5,5,3,4,2,1,6,6,6,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,1,3,3,1,0,1,2,-50,-25,1,1,1,1,2,1,-1,1,0,-1,1,-1,1,1,1,0,1,0,1,1,-1,1,-1,0,-1,-1,0,1,1,1,1,1,-1,-1,-1,10,5,5,4,7,7,4,4,4,4,1,7,NA,57,2,NA,2,2,NA,3,3,7,4,4,1,3,1,1,328561,control,96.633,5.333333333333333,4.5,2.5,5.5,4.55,0.25,0,0,0,0,-0.7,0.08333333333333333,-0.2857142857142857,-0.27586206896551724,4,Democrat,Democrat,7,white,7,advanced,male,male
2020-12-18T16:28:07Z,2020-12-18T17:27:55Z,100,3588,1,2020-12-18T17:27:56Z,3,7,6,7,6,6,4,5,5,5,5,5,6,6,6,5,5,6,6,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,25.125,108.404,109.477,6,2,0,2,2,0,0,0,0,1,1,1,2,2,2,0,2,2,1,1,1,0,0,0,1,2,3,1,3,3,-23,31,2,2,2,1,3,2,1,1,-1,1,-1,1,0,1,1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,1,0,-1,1,7,8,8,3,4,5,2,3,4,2,2,47,NA,49,2,NA,2,2,NA,3,4,2,3,3,3,3,1,1,370353,control,109.477,6.166666666666667,4.833333333333333,5.75,5.5,5.55,1.5,1,0,1.5,1.2857142857142858,0.1,0.08333333333333333,0,0.06896551724137931,4.5,Democrat,Democrat,47,non-white,2,hs_less,male,male
2020-12-18T17:18:02Z,2020-12-18T17:28:24Z,100,622,1,2020-12-18T17:28:25Z,3,5,5,5,5,5,2,5,5,4,5,5,5,5,4,5,5,5,6,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,97.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,3,3,-10,2,2,5,10,1,2,1,1,3,3,-1,1,1,1,1,-1,1,0,1,1,1,0,1,1,0,-1,-1,1,-1,1,-1,1,1,0,1,1,-1,1,1,7,8,3,2,1,1,5,3,2,1,1,7,NA,48,1,NA,1,2,NA,3,11,7,1,1,1,3,1,1,794732,control,97.601,5,5,4.75,5,4.95,0.75,0.06666666666666667,0,0,0.14285714285714285,-0.4,0.08333333333333333,0,-0.10344827586206896,5.5,Republican,Republican,7,white,7,advanced,male,male
2020-12-18T17:18:49Z,2020-12-18T17:29:30Z,100,641,1,2020-12-18T17:29:30Z,4,4,4,4,4,4,1,6,6,6,6,6,1,1,1,1,7,7,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3.929,3.929,97.966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,96,1,5,-93,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,0,1,0,-1,-1,-1,0,-1,1,0,1,1,1,0,1,0,-1,1,5,6,5,5,1,1,1,1,1,1,4,7,NA,40,0,NA,4,1,NA,3,5,5,1,1,5,3,1,1,664503,control,97.966,4,6.166666666666667,1,7,4.65,0,0,0,0,0,-0.4,0.3333333333333333,0.2857142857142857,0.06896551724137931,5.75,Independent,Independent,7,white,5,bachelors,female,female
2020-12-18T17:20:57Z,2020-12-18T17:29:41Z,100,524,1,2020-12-18T17:29:42Z,3,6,6,6,6,6,3,3,4,4,3,3,4,2,3,2,4,3,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,1,0,1,2,-10,1,2,10,-5,1,3,2,2,5,2,0,-1,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,1,7,4,7,5,1,1,1,3,1,2,1,7,NA,28,1,NA,2,1,NA,3,6,4,1,3,3,3,1,1,683871,control,95.932,5.833333333333333,3.6666666666666665,2.75,3.25,4.05,1.5,0,0,0,0,0.6,0,0.2857142857142857,0.27586206896551724,4.25,Republican,Republican,7,white,4,associates,female,female
2020-12-18T17:21:26Z,2020-12-18T17:29:53Z,100,507,1,2020-12-18T17:29:53Z,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,4,3,2,2,NA,NA,NA,NA,0,0,99.682,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,2,0,1,1,-10,0,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,5,6,5,6,1,1,2,2,1,1,2,7,NA,38,0,NA,5,2,NA,3,4,4,2,2,1,3,1,1,267843,BtB,99.682,3.1666666666666665,4,3,3.5,3.45,0.25,0,0,0,0,-0.6,-0.3333333333333333,-0.42857142857142855,-0.4482758620689655,6,Independent,Independent,7,white,4,associates,male,male
2020-12-18T17:15:30Z,2020-12-18T17:30:00Z,100,869,1,2020-12-18T17:30:01Z,2,6,6,5,6,6,4,5,4,5,5,4,5,6,6,5,3,6,3,2,3,2,0,0,101.582,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,1,1,0,1,3,2,2,3,3,2,2,0,1,0,2,0,3,0,3,0,3,3,1,5,2,77,-24,1,1,1,1,2,3,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,9,1,10,1,3,1,3,4,3,5,1,3,NA,63,2,NA,4,2,NA,3,8,2,5,5,3,3,1,1,643882,BLM,101.582,5.833333333333333,4.5,5.5,3.5,4.9,0.75,2.066666666666667,0.75,2.75,2.4285714285714284,-0.2,-0.3333333333333333,-0.14285714285714285,-0.2413793103448276,1.25,Democrat,Democrat,3,non-white,2,hs_less,male,male
2020-12-18T17:19:18Z,2020-12-18T17:30:10Z,100,651,1,2020-12-18T17:30:10Z,3,3,4,4,5,5,5,3,4,3,4,4,4,5,4,4,5,6,4,4,3,2,3.539,13.367,99.542,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,0,0,2,1,1,1,1,2,1,1,0,0,0,1,0,1,0,1,0,3,2,-31,2,1,2,4,1,1,1,1,2,3,-1,0,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,0,0,-1,-1,-1,1,1,0,1,0,1,-1,1,10,1,10,1,1,1,3,3,2,3,2,7,NA,35,2,NA,2,1,NA,3,6,5,2,2,2,3,1,1,641039,BLM,99.542,4.333333333333333,3.5,4.25,4.75,4.15,0.25,1.2666666666666666,0.75,2,1.1428571428571428,-0.4,-0.75,0.14285714285714285,-0.41379310344827586,1,Democrat,Democrat,7,white,5,bachelors,female,female
2020-12-18T17:20:57Z,2020-12-18T17:30:11Z,100,553,1,2020-12-18T17:30:11Z,2,7,6,5,6,6,1,6,6,6,7,7,5,2,3,2,6,5,7,6,2,4,0,0,99.924,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,4,52,1,4,-14,14,1,1,2,1,3,4,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,0,-1,0,-1,1,-1,0,0,-1,-1,1,1,-1,1,8,3,8,1,7,7,3,5,3,3,1,7,NA,54,0,NA,2,2,NA,3,4,4,2,3,3,3,1,1,733279,BLM,99.924,6,6.5,3,6,5.55,0,0.2,0,0.25,0.2857142857142857,0.5,0.4166666666666667,1,0.5862068965517241,2.5,Independent,Independent,7,white,4,associates,male,male
2020-12-18T17:19:50Z,2020-12-18T17:30:11Z,100,621,1,2020-12-18T17:30:12Z,2,5,5,5,5,6,2,5,5,5,5,5,6,6,6,6,5,6,3,4,3,1,NA,NA,NA,NA,6.028,6.028,104.243,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,-25,3,1,-15,0,1,3,3,3,4,3,-1,1,-1,1,-1,-1,1,1,1,0,0,-1,0,0,-1,1,0,0,0,-1,-1,1,1,1,1,0,-1,0,-1,9,2,9,2,2,1,3,2,3,1,1,278,biracial,65,2,NA,1,2,NA,3,10,5,2,2,1,3,1,1,212525,BtB,104.243,5.333333333333333,5.166666666666667,6,4.5,5.25,0.25,0,0,0,0,-0.8,-0.5833333333333334,-0.7142857142857143,-0.6896551724137931,2,Democrat,Democrat,278,non-white,5,bachelors,male,male
2020-12-18T17:10:39Z,2020-12-18T17:30:28Z,100,1189,1,2020-12-18T17:30:28Z,3,4,5,4,6,6,3,6,5,6,6,5,2,2,2,1,4,6,7,3,1,3,4.871,34.054,129.74,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,2,3,0,1,1,-50,-50,1,2,1,1,3,5,-1,1,1,-1,-1,-1,1,-1,1,0,1,0,-1,1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1,-1,1,7,5,5,4,1,1,4,3,1,2,3,47,NA,29,0,NA,4,1,NA,3,2,2,1,4,1,3,1,1,998105,BLM,129.74,5,5.5,1.75,5,4.5,0,0.13333333333333333,0,0,0.2857142857142857,0.6,-0.4166666666666667,0.42857142857142855,0.13793103448275862,4.75,Independent,Independent,47,non-white,2,hs_less,female,female
2020-12-18T17:15:01Z,2020-12-18T17:30:51Z,100,949,1,2020-12-18T17:30:51Z,2,6,6,6,6,6,3,4,4,5,5,4,7,7,7,7,3,6,7,1,2,1,NA,NA,NA,NA,0,0,103.171,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,-49,4,1,0,-100,1,1,5,5,5,5,-1,0,1,0,1,-1,1,0,1,1,0,0,1,0,0,0,0,0,-1,0,0,1,1,1,0,0,0,1,0,10,1,10,1,2,3,4,2,4,2,3,3,NA,43,0,NA,2,1,NA,3,11,5,3,3,1,3,1,1,608295,BtB,103.171,6,4.5,7,4.25,5.4,0,0.06666666666666667,0,0.25,0,-0.4,0.16666666666666666,-0.14285714285714285,-0.10344827586206896,1,Independent,Independent,3,non-white,5,bachelors,female,female
2020-12-18T17:15:28Z,2020-12-18T17:31:14Z,100,946,1,2020-12-18T17:31:15Z,2,6,6,7,7,7,1,7,7,7,7,7,1,1,1,1,7,7,7,7,1,4,NA,NA,NA,NA,6.631,6.631,101.897,1,NA,NA,NA,NA,3,3,3,3,1,2,1,1,3,3,3,3,3,3,3,3,0,0,3,1,0,3,0,0,1,5,50,1,5,-80,90,4,4,1,4,4,4,1,-1,1,-1,1,-1,1,1,1,0,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,10,6,10,1,1,3,5,4,3,5,2,7,NA,67,0,NA,2,1,NA,3,5,3,3,4,4,3,1,1,830895,BtB,101.897,6.5,7,1,7,5.65,1.5,2.533333333333333,1.25,3,3,0.8,0.5833333333333334,0.42857142857142855,0.6206896551724138,2.25,Independent,Independent,7,white,3,some_college,female,female
2020-12-18T17:09:12Z,2020-12-18T17:32:24Z,100,1392,1,2020-12-18T17:32:24Z,2,5,4,4,4,5,3,4,5,5,4,4,5,4,4,5,3,4,2,3,3,3,NA,NA,NA,NA,0,0,102.186,0,NA,NA,NA,NA,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,0,3,2,0,4,2,75,50,5,4,4,3,5,4,-1,1,1,1,1,-1,1,1,1,0,-1,-1,1,0,1,-1,0,-1,1,1,-1,0,0,0,-1,0,1,0,1,9,2,9,1,3,1,2,2,1,1,2,30,NA,61,0,NA,2,1,NA,3,4,3,5,4,3,3,1,1,547229,BtB,102.186,4.666666666666667,4.5,4.5,3,4.25,1.25,0.5333333333333333,0,1,0.5714285714285714,0.4,-0.16666666666666666,-0.14285714285714285,0.034482758620689655,1.75,Independent,Independent,30,non-white,3,some_college,female,female
2020-12-18T17:22:24Z,2020-12-18T17:32:49Z,100,624,1,2020-12-18T17:32:49Z,4,4,3,4,3,3,4,3,4,4,4,4,2,1,1,2,4,4,1,1,2,2,NA,NA,NA,NA,0,0,100.937,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,-10,1,1,0,0,1,1,1,1,1,3,0,1,0,0,1,-1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,10,6,5,1,1,1,4,4,4,4,2,347,NA,52,0,NA,2,2,NA,3,2,3,3,5,1,3,1,1,326656,BtB,100.937,3.5,3.8333333333333335,1.5,2.5,3,0,0,0,0,0,0.7,0.5,0,0.4482758620689655,3.5,Independent,Independent,347,non-white,3,some_college,male,male
2020-12-18T17:20:42Z,2020-12-18T17:32:52Z,100,729,1,2020-12-18T17:32:52Z,2,6,6,6,6,6,1,6,6,6,6,6,2,2,2,2,2,3,2,2,2,2,NA,NA,NA,NA,131.228,131.228,131.876,1,NA,NA,NA,NA,2,2,2,2,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,2,2,70,3,3,40,40,2,3,3,2,2,2,-1,1,0,-1,1,0,1,0,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,1,1,1,0,0,0,1,1,7,2,8,2,2,2,2,2,2,2,1,2,NA,26,3,NA,6,2,NA,3,2,5,2,2,2,3,1,1,827022,BtB,131.876,6,6.166666666666667,2,2.25,4.5,1.75,1.7333333333333334,1,2,2,-0.6,0.08333333333333333,-0.2857142857142857,-0.2413793103448276,2.75,Green,NA,2,non-white,5,bachelors,male,male
2020-12-18T15:14:53Z,2020-12-18T17:33:03Z,100,8289,1,2020-12-18T17:33:03Z,4,5,5,4,4,4,2,6,6,5,6,5,3,4,1,1,5,6,6,6,3,3,NA,NA,NA,NA,2.973,68.021,103.041,10,NA,NA,NA,NA,2,0,2,1,0,1,0,0,1,0,1,1,1,1,1,2,1,1,2,0,0,0,0,1,3,3,15,1,3,-50,0,1,1,1,1,1,1,1,-1,1,-1,1,-1,0,-1,1,0,1,0,1,1,1,-1,-1,0,-1,1,1,-1,1,-1,0,1,1,-1,1,1,8,1,1,1,2,4,2,1,2,4,7,NA,43,1,NA,1,2,NA,3,9,7,2,1,4,3,1,1,353696,BtB,103.041,4.333333333333333,5.666666666666667,2.25,5.75,4.6,1.5,0.8,0.25,1.25,0.8571428571428571,0.4,0.5,0.8571428571428571,0.5517241379310345,7.25,Republican,Republican,7,white,7,advanced,male,male
2020-12-18T17:22:44Z,2020-12-18T17:33:18Z,100,634,1,2020-12-18T17:33:19Z,2,4,4,4,4,4,2,4,5,4,5,5,4,7,7,4,4,7,1,4,2,2,NA,NA,NA,NA,15.945,15.945,101.605,1,NA,NA,NA,NA,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,-25,-100,1,2,1,1,1,4,0,1,1,1,0,-1,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,10,1,10,1,7,7,2,4,2,1,3,3,NA,38,0,NA,2,1,NA,3,5,3,5,1,2,3,1,1,290625,BtB,101.605,4.333333333333333,4.833333333333333,5.5,4,4.65,0.25,0.4,1.5,0,0,0.6,-0.25,0.2857142857142857,0.1724137931034483,1,Independent,Independent,3,non-white,3,some_college,female,female
2020-12-18T17:11:34Z,2020-12-18T17:33:49Z,100,1334,1,2020-12-18T17:33:49Z,2,6,6,6,6,6,1,6,6,6,6,6,2,3,1,2,7,6,7,6,1,2,0,0,100.484,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,2,3,100,1,5,-71,39,1,2,1,1,1,1,-1,0,1,1,1,-1,1,0,1,1,-1,1,1,-1,-1,0,-1,1,-1,1,1,1,1,1,1,0,0,-1,0,8,5,4,7,7,7,4,5,4,4,3,7,NA,28,1,NA,4,1,NA,3,6,4,1,1,2,3,1,1,477442,BLM,100.484,6,6.166666666666667,2,6.5,5.35,0.75,0,0,0,0,-0.7,0.3333333333333333,0.2857142857142857,-0.034482758620689655,5.5,Republican,Republican,7,white,4,associates,female,female
2020-12-18T17:29:01Z,2020-12-18T17:33:57Z,100,295,1,2020-12-18T17:33:57Z,5,7,4,6,6,5,4,3,4,5,3,5,7,6,7,7,4,4,5,5,5,3,NA,NA,NA,NA,5.989,5.989,122.45,1,NA,NA,NA,NA,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2,0,5,2,-94,5,2,47,9,5,5,5,5,4,4,1,1,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,6,1,10,2,4,1,1,1,1,1,5,7,NA,36,2,NA,2,2,NA,3,8,5,4,3,3,3,1,1,292442,BtB,122.45,5.166666666666667,4,6.75,4.5,5,1.25,0.2,0,0.75,0,-0.8,-0.16666666666666666,-1,-0.5862068965517241,2.25,Democrat,Democrat,7,white,5,bachelors,male,male
2020-12-18T17:19:55Z,2020-12-18T17:34:10Z,100,855,1,2020-12-18T17:34:11Z,4,5,4,4,4,4,4,4,4,4,4,4,6,5,6,6,3,4,2,2,3,2,NA,NA,NA,NA,0,0,101.633,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,3,2,-35,4,1,4,-2,1,2,1,1,3,3,0,1,0,1,-1,-1,1,1,1,0,1,1,0,0,-1,0,1,1,0,0,-1,1,1,1,1,0,-1,1,0,9,2,9,2,1,1,2,2,2,1,1,7,NA,44,2,NA,1,2,NA,3,5,5,2,2,4,3,1,1,219476,BtB,101.633,4.166666666666667,4,5.75,2.75,4.15,0.25,0,0,0,0,-0.8,-0.3333333333333333,-0.7142857142857143,-0.5862068965517241,2,Democrat,Democrat,7,white,5,bachelors,male,male
2020-12-18T17:21:24Z,2020-12-18T17:34:18Z,100,774,1,2020-12-18T17:34:18Z,2,6,6,5,7,7,1,6,7,7,7,5,7,7,4,6,6,6,7,7,3,4,0,0,100.192,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,1,2,0,1,0,0,0,3,0,4,3,35,3,3,-50,80,3,1,3,5,5,1,-1,1,1,1,1,-1,1,0,1,1,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,10,1,10,1,2,2,4,5,5,5,3,7,NA,54,2,NA,1,1,NA,3,3,7,1,2,2,3,1,1,114207,BLM,100.192,6.166666666666667,6.5,6,6.5,6.3,1,2.8666666666666667,2.75,3,2.857142857142857,-0.2,-0.08333333333333333,-0.2857142857142857,-0.1724137931034483,1,Democrat,Democrat,7,white,7,advanced,female,female
2020-12-18T17:25:09Z,2020-12-18T17:34:38Z,100,568,1,2020-12-18T17:34:38Z,1,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,4,4,2,4,4,2,NA,NA,NA,NA,0,0,101.159,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,-50,5,1,-25,0,1,3,4,4,4,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,10,1,10,1,5,1,4,4,4,4,4,7,NA,43,2,NA,4,2,NA,3,11,7,2,2,2,3,1,1,600617,BtB,101.159,7,7,7,3.5,6.3,0.25,0,0,0,0,-0.8,-0.5,-0.7142857142857143,-0.6551724137931034,1,Democrat,Democrat,7,white,7,advanced,male,male
2020-12-18T17:19:36Z,2020-12-18T17:34:45Z,100,909,1,2020-12-18T17:34:46Z,4,6,6,5,7,7,5,7,7,7,6,6,7,7,5,6,7,6,7,5,5,4,55.21,55.21,105.838,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,2,3,3,2,1,3,3,2,3,3,1,3,2,2,1,2,0,2,1,5,4,26,5,4,96,63,5,3,5,5,4,4,-1,1,-1,1,1,-1,1,1,1,1,-1,0,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,0,1,0,9,6,10,9,5,3,5,3,5,3,2,7,NA,39,1,NA,4,1,NA,3,3,5,5,4,5,3,1,1,313612,BLM,105.838,5.833333333333333,6,6.25,6.25,6.05,2,2.466666666666667,2.5,2.5,2.4285714285714284,-0.3,-0.08333333333333333,-0.8571428571428571,-0.3448275862068966,4.5,Republican,Republican,7,white,5,bachelors,female,female
2020-12-18T17:24:17Z,2020-12-18T17:35:09Z,100,651,1,2020-12-18T17:35:09Z,4,2,2,2,2,2,6,1,1,1,1,1,4,5,6,4,3,7,1,1,1,3,NA,NA,NA,NA,0,0,101.477,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,3,1,0,0,1,1,1,1,1,5,1,1,-1,1,0,-1,1,0,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,-1,1,-1,9,1,10,1,1,1,2,2,1,1,1,3,NA,40,2,NA,2,2,NA,3,9,5,3,5,2,3,1,1,466932,BtB,101.477,2.3333333333333335,1.1666666666666667,4.75,3,2.6,0.75,0,0,0,0,-0.8,-0.3333333333333333,-0.8571428571428571,-0.6206896551724138,1.25,Democrat,Democrat,3,non-white,5,bachelors,male,male
2020-12-18T17:29:17Z,2020-12-18T17:36:43Z,100,445,1,2020-12-18T17:36:43Z,6,5,6,5,5,6,7,7,7,7,7,7,4,4,4,4,6,6,6,6,2,2,0,0,103.805,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,2,2,25,2,5,1,1,1,1,1,1,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,0,1,1,1,0,1,-1,1,1,8,3,5,2,1,1,3,1,1,1,4,7,NA,43,0,NA,2,2,NA,3,11,5,4,4,4,3,1,1,132162,BLM,103.805,4.833333333333333,6,4,6,5.25,0,1.0666666666666667,0,2,1.1428571428571428,-0.5,0.5,-0.14285714285714285,0,3.5,Independent,Independent,7,white,5,bachelors,male,male
2020-12-18T17:27:05Z,2020-12-18T17:37:29Z,100,623,1,2020-12-18T17:37:29Z,7,2,3,2,3,2,6,3,4,2,3,3,3,3,1,2,3,4,7,3,1,2,0,0,108.788,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,2,1,1,1,2,-25,1,1,-87,50,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0,-1,-1,0,0,0,0,0,-1,0,1,6,4,6,3,1,1,2,3,5,2,3,7,NA,40,2,NA,4,2,NA,3,5,5,1,1,1,3,1,1,548698,BLM,108.788,2.1666666666666665,2.8333333333333335,2.25,4.25,2.8,0.5,0,0,0,0,-0.4,-0.6666666666666666,0.2857142857142857,-0.3448275862068966,4.25,Democrat,Democrat,7,white,5,bachelors,male,male
2020-12-18T17:18:36Z,2020-12-18T17:37:53Z,100,1156,1,2020-12-18T17:37:53Z,2,5,5,4,4,5,1,7,7,7,7,7,3,5,6,2,7,6,7,6,3,4,0,0,100.826,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,4,90,1,5,0,95,1,1,1,1,1,1,0,1,1,-1,1,0,1,0,1,1,1,-1,1,0,1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,9,2,8,1,1,1,2,3,1,2,1,7,NA,49,1,NA,4,1,NA,3,6,2,1,1,1,3,1,1,520152,BLM,100.826,4.833333333333333,7,4,6.5,5.65,0,0.3333333333333333,0,0.75,0.2857142857142857,0.1,0.3333333333333333,0,0.1724137931034483,2,Republican,Republican,7,white,2,hs_less,female,female
