start_date,end_date,progress,duration_in_seconds,finished,recorded_date,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,q_502_first_click,q_502_last_click,q_502_page_submit,q_502_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,effectiveness_of_blm_post,blm_support_cause,blm_support_protests,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,tactic_kneeling,tactic_singing,tactic_silence,scope_climate_change,scope_immigration,scope_covid,scope_healthcare,scope_poverty,scope_other,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race,race_2,age,political_party,political_party_5_text,community_racial_com,gender,gender_4_text,catch_sky_color,household_income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,condition,vid_time
2020-07-23T10:48:26Z,2020-07-23T10:55:35Z,100,429,1,2020-07-23T10:55:36Z,3,2,3,4,2,3,2,3,4,3,2,5,5,5,4,7,6,6,NA,NA,NA,NA,0,0,108.806,0,-1,0,0,-1,1,1,1,1,0,1,-1,0,0,-1,0,-1,-1,-1,0,1,1,1,0,3,3,2,-20,1,1,3,4,2,4,4,4,3,2,4,4,4,3,0,1,1,0,0,-1,1,1,1,-1,0,0,0,1,1,-1,-1,0,1,1,0,1,0,0,-1,1,-1,-1,0,3,4,4,3,2,7,NA,31,0,NA,2,2,NA,3,6,2,3,4,1,1,3,1,1,797874,control,108.806
2020-07-23T10:47:53Z,2020-07-23T10:55:37Z,100,464,1,2020-07-23T10:55:37Z,2,6,6,6,6,6,4,5,4,3,4,4,6,2,3,3,3,2,0,0,101.022,0,NA,NA,NA,NA,2,0,2,0,1,1,1,-1,2,0,0,2,2,2,2,1,-1,1,1,1,-1,1,2,3,5,5,-50,1,1,6,4,6,6,6,6,1,1,1,1,2,1,-1,1,-1,1,0,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,1,0,-1,1,1,1,1,0,-1,1,-1,5,3,4,1,1,2,NA,21,2,NA,1,2,NA,3,11,5,2,2,1,1,3,1,1,786452,BLM,101.022
2020-07-23T10:41:26Z,2020-07-23T10:55:47Z,100,860,1,2020-07-23T10:55:47Z,2,6,6,5,7,7,2,4,4,5,5,6,1,7,7,7,7,7,0,0,104.085,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,4,1,1,27,1,1,6,3,1,3,6,6,1,4,5,2,3,2,0,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,0,-1,1,-1,1,1,1,-1,1,-1,0,1,2,1,1,1,3,7,NA,48,2,NA,2,1,NA,3,5,3,2,2,1,1,3,1,1,731779,BLM,104.085
2020-07-23T10:39:13Z,2020-07-23T10:55:55Z,100,1001,1,2020-07-23T10:55:55Z,5,5,5,6,6,4,4,5,6,5,5,6,4,6,4,6,5,5,0,0,102.306,0,NA,NA,NA,NA,0,-1,0,0,-1,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,0,3,3,4,-10,1,1,2,1,1,4,2,3,3,2,3,3,4,3,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,-1,1,0,-1,-1,-1,0,1,1,1,0,4,3,3,4,3,7,NA,32,1,NA,4,2,NA,3,4,5,3,2,3,3,3,1,1,430337,BLM,102.306
2020-07-23T10:41:14Z,2020-07-23T10:56:09Z,100,894,1,2020-07-23T10:56:09Z,2,6,6,7,6,6,2,5,5,5,6,6,2,6,6,5,6,5,0,0,101.24,0,NA,NA,NA,NA,2,0,2,2,1,1,-1,-1,0,2,0,2,0,-1,-1,1,1,1,0,1,-1,1,-1,4,5,4,-25,1,1,6,1,6,6,6,6,1,3,1,3,4,1,-1,1,1,1,1,-1,1,1,1,0,0,0,1,1,0,1,0,1,1,-1,0,1,1,1,0,1,0,-1,1,4,3,2,3,2,7,NA,45,2,NA,2,2,NA,3,3,5,4,4,2,1,3,1,1,708841,BLM,101.24
2020-07-23T10:50:33Z,2020-07-23T10:56:12Z,100,338,1,2020-07-23T10:56:12Z,1,7,7,7,7,7,2,7,6,7,7,7,1,7,7,7,7,7,3.175,28.361,28.944,9,NA,NA,NA,NA,2,2,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,4,3,2,83,1,1,2,1,1,6,6,6,1,1,2,2,2,2,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,0,1,-1,1,-1,1,1,1,1,4,4,5,2,1,7,NA,29,2,NA,1,1,NA,3,3,4,1,1,1,1,3,1,1,907522,BLM,28.944
2020-07-23T10:40:26Z,2020-07-23T10:56:13Z,100,947,1,2020-07-23T10:56:14Z,2,4,5,6,5,5,4,3,3,2,4,4,2,5,6,6,6,6,NA,NA,NA,NA,0,0,100.078,0,0,0,0,1,-1,1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,0,1,3,1,1,51,1,1,2,1,1,2,3,3,1,2,3,2,2,2,0,0,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,0,-1,0,-1,1,0,1,0,1,-1,1,0,-1,1,2,4,2,3,1,8,"White, Jewish, Black",70,0,NA,2,1,NA,3,6,3,3,1,2,1,3,1,1,661484,control,100.078
2020-07-23T10:46:46Z,2020-07-23T10:56:22Z,100,576,1,2020-07-23T10:56:23Z,6,4,6,5,7,4,4,5,6,6,7,5,5,4,7,6,7,5,1.792,125.657,126.201,2,NA,NA,NA,NA,0,0,2,-1,2,2,-1,0,0,2,-1,-1,2,2,0,2,0,-1,2,-1,0,0,-1,5,3,5,86,3,2,3,4,4,4,6,6,5,3,4,3,5,4,1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,0,0,-1,0,-1,1,1,1,-1,1,2,3,5,1,4,7,NA,40,1,NA,1,2,NA,3,5,7,5,3,5,4,3,1,1,927286,BLM,126.201
2020-07-23T10:49:18Z,2020-07-23T10:56:25Z,100,426,1,2020-07-23T10:56:25Z,2,6,6,6,5,5,6,3,3,3,3,3,2,6,6,6,6,6,74.035,74.035,100.622,1,NA,NA,NA,NA,0,2,2,0,0,0,-1,2,2,2,2,0,2,2,2,0,1,1,1,1,0,1,0,2,5,4,-50,1,1,6,3,4,6,6,6,2,3,3,3,4,3,-1,1,1,1,0,-1,1,1,1,0,1,-1,0,0,-1,0,1,1,1,-1,-1,1,1,1,1,0,-1,1,0,3,3,1,3,4,7,NA,34,2,NA,4,1,NA,3,4,5,2,2,4,1,3,1,1,198625,BLM,100.622
2020-07-23T10:48:32Z,2020-07-23T10:56:24Z,100,472,1,2020-07-23T10:56:25Z,2,6,5,5,6,6,3,5,4,4,4,4,1,6,6,7,7,7,NA,NA,NA,NA,4.989,26.14,104.748,2,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,2,1,1,37,1,1,1,1,1,6,4,6,2,1,3,2,2,1,1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,7,NA,39,1,NA,2,1,NA,3,4,5,1,1,3,2,3,1,1,704253,control,104.748
2020-07-23T10:51:06Z,2020-07-23T10:56:49Z,100,343,1,2020-07-23T10:56:50Z,5,6,3,5,6,2,4,5,6,6,7,6,5,3,4,4,5,5,NA,NA,NA,NA,0,0,101.011,0,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,47,1,1,4,1,2,3,4,6,4,4,1,5,5,5,-1,1,0,-1,0,-1,1,1,1,1,1,-1,0,1,1,0,-1,0,-1,-1,-1,1,1,0,1,1,1,-1,0,2,2,2,2,3,7,NA,27,0,NA,4,2,NA,3,2,2,1,1,1,1,3,1,1,765446,control,101.011
2020-07-23T10:37:39Z,2020-07-23T10:56:55Z,100,1156,1,2020-07-23T10:56:56Z,4,2,6,4,5,4,2,5,6,6,5,5,3,4,5,4,5,5,0,0,104.16,0,NA,NA,NA,NA,0,0,2,-1,-1,1,1,1,-1,2,0,0,2,2,0,-1,1,1,-1,1,-1,1,0,3,5,3,-33,1,1,3,2,1,4,6,6,1,3,4,3,4,3,-1,1,-1,1,1,-1,1,1,1,0,0,-1,1,1,-1,1,1,0,0,1,-1,1,1,1,1,0,-1,1,1,3,3,4,1,1,4,NA,34,2,NA,2,1,NA,3,4,5,3,4,2,1,3,1,1,270897,BLM,104.16
2020-07-23T10:47:19Z,2020-07-23T10:56:55Z,100,575,1,2020-07-23T10:56:56Z,3,4,4,4,4,4,5,3,3,3,3,3,5,4,4,3,3,4,6.372,95.992,99.935,4,NA,NA,NA,NA,-1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,0,1,0,2,4,4,-76,1,1,6,4,6,6,6,6,1,3,1,1,3,3,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,0,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,2,2,2,3,3,7,NA,38,0,NA,4,2,NA,3,11,3,2,3,1,1,3,1,1,250729,BLM,99.935
2020-07-23T10:43:42Z,2020-07-23T10:56:56Z,100,794,1,2020-07-23T10:56:57Z,4,4,4,5,6,5,5,5,3,5,5,5,3,4,2,4,5,4,0,0,49.286,0,NA,NA,NA,NA,0,-1,0,0,-1,0,0,-1,0,0,2,-1,0,0,0,-1,0,0,-1,1,0,-1,-1,4,3,4,32,1,2,3,3,2,3,2,1,4,5,4,3,4,2,0,1,1,1,1,-1,1,1,1,1,0,-1,0,-1,1,0,-1,-1,1,1,-1,1,0,-1,0,0,1,0,1,3,4,2,2,4,3,NA,32,0,NA,2,2,NA,3,10,5,5,4,3,4,3,2,1,223657,BLM,49.286
2020-07-23T10:46:19Z,2020-07-23T10:56:57Z,100,637,1,2020-07-23T10:56:57Z,2,6,6,7,6,7,5,2,3,3,3,2,6,2,1,1,2,2,0,0,99.719,0,NA,NA,NA,NA,2,2,2,2,0,0,-1,0,2,2,0,2,2,0,2,-1,1,1,0,1,-1,1,2,4,5,5,-70,3,3,6,6,6,6,6,6,3,5,4,4,5,2,-1,1,-1,1,0,-1,1,1,1,0,0,0,-1,0,0,1,1,1,-1,1,-1,1,1,1,1,0,-1,0,1,2,3,1,1,1,3,NA,24,0,NA,1,1,NA,3,2,3,5,4,1,1,3,1,1,986851,BLM,99.719
2020-07-23T10:49:12Z,2020-07-23T10:56:57Z,100,465,1,2020-07-23T10:56:58Z,3,5,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,0,0,101.276,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,25,1,1,6,1,3,6,6,6,1,1,1,1,1,1,0,-1,1,-1,1,-1,1,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,1,1,1,1,-1,-1,1,3,4,3,3,1,7,NA,45,0,NA,2,2,NA,3,3,4,2,1,2,1,3,1,1,319023,BLM,101.276
2020-07-23T10:48:03Z,2020-07-23T10:57:14Z,100,550,1,2020-07-23T10:57:14Z,6,5,7,7,6,6,5,6,7,6,7,6,6,6,6,5,6,5,0,0,103.524,0,NA,NA,NA,NA,2,2,0,0,2,0,2,0,2,2,0,0,2,0,2,-1,0,2,2,0,2,0,0,4,4,5,90,6,4,6,6,4,6,4,4,5,4,5,5,4,NA,1,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,1,0,1,1,-1,-1,-1,1,0,-1,-1,0,0,2,3,2,2,4,7,NA,39,2,NA,4,1,NA,3,6,7,1,2,3,2,3,1,1,934870,BLM,103.524
2020-07-23T10:32:11Z,2020-07-23T10:57:18Z,100,1506,1,2020-07-23T10:57:18Z,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5.803,5.803,98.718,1,NA,NA,NA,NA,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,50,1,1,6,1,1,6,6,6,3,3,3,3,3,3,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,0,1,1,4,1,1,1,7,NA,29,1,NA,4,1,NA,3,8,2,1,1,1,1,3,1,1,494323,BLM,98.718
2020-07-23T10:44:25Z,2020-07-23T10:57:23Z,100,778,1,2020-07-23T10:57:23Z,4,4,5,4,4,6,5,5,6,6,5,5,4,4,5,4,4,5,13.398,13.398,116.433,1,NA,NA,NA,NA,0,0,0,0,2,0,2,2,0,0,2,2,0,2,0,0,1,1,2,1,2,1,2,3,3,3,83,3,3,6,6,6,6,6,6,3,5,5,5,5,5,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,1,-1,1,4,4,4,4,5,7,NA,45,1,NA,2,2,NA,3,7,5,3,3,3,3,3,1,1,334498,BLM,116.433
2020-07-23T10:30:32Z,2020-07-23T10:57:24Z,100,1612,1,2020-07-23T10:57:25Z,4,4,4,4,4,4,5,3,3,3,3,3,7,1,1,1,1,1,0,0,101.078,0,NA,NA,NA,NA,0,-1,0,0,-1,-1,0,-1,0,0,0,0,2,2,0,-1,-1,-1,-1,1,2,1,2,2,5,5,-100,6,6,6,6,6,6,6,6,3,5,4,4,5,4,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,2,3,2,3,1,7,NA,23,0,NA,2,4,nonbinary femme,3,1,5,3,4,1,1,3,1,1,282596,BLM,101.078
2020-07-23T10:43:15Z,2020-07-23T10:57:26Z,100,851,1,2020-07-23T10:57:26Z,5,6,5,6,6,5,4,6,5,6,5,5,3,4,6,6,3,5,0,0,108.112,0,NA,NA,NA,NA,0,2,0,2,0,0,0,-1,-1,0,2,2,0,-1,0,-1,1,1,-1,0,0,0,-1,4,4,5,40,1,1,3,3,3,4,4,6,1,4,2,3,2,3,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,2,1,2,2,4,7,NA,24,2,NA,4,2,NA,3,3,5,5,4,3,4,3,1,1,544921,BLM,108.112
2020-07-23T10:48:35Z,2020-07-23T10:57:29Z,100,533,1,2020-07-23T10:57:30Z,3,4,5,5,4,4,3,4,4,5,5,5,2,6,5,6,5,5,0,0,99.646,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,2,2,35,1,1,4,1,1,6,4,6,1,1,1,1,3,3,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,2,4,1,4,2,7,NA,44,0,NA,1,2,NA,3,3,4,1,1,2,1,3,1,1,443584,BLM,99.646
2020-07-23T10:48:38Z,2020-07-23T10:57:35Z,100,537,1,2020-07-23T10:57:35Z,5,4,4,5,5,4,4,5,5,4,4,5,4,4,4,5,4,5,1.269,1.515,102.887,2,NA,NA,NA,NA,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,3,3,3,25,1,1,3,1,1,2,2,2,3,2,2,2,3,3,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,3,3,1,3,NA,32,1,NA,3,2,NA,3,10,5,2,3,2,2,3,1,1,313660,BLM,102.887
2020-07-23T10:45:19Z,2020-07-23T10:57:36Z,100,737,1,2020-07-23T10:57:36Z,5,6,6,6,6,6,6,6,6,5,6,5,4,6,6,4,5,5,31.202,31.202,41.178,1,NA,NA,NA,NA,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,0,-1,3,4,4,70,2,2,2,3,3,3,3,3,3,4,5,5,4,4,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,3,3,3,4,7,NA,35,0,NA,4,1,NA,6,2,5,3,3,3,4,2,1,1,259034,BLM,41.178
2020-07-23T10:48:57Z,2020-07-23T10:58:04Z,100,546,1,2020-07-23T10:58:04Z,2,4,4,4,5,5,6,1,4,2,3,3,1,6,6,5,6,6,0,0,100.689,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,25,1,1,4,1,1,6,6,6,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,1,1,-1,-1,1,2,4,2,4,1,7,NA,41,1,NA,2,2,NA,3,11,5,2,1,1,1,3,1,1,766790,BLM,100.689
2020-07-23T10:45:34Z,2020-07-23T10:58:24Z,100,769,1,2020-07-23T10:58:24Z,2,5,5,5,5,6,2,5,5,5,6,5,3,6,6,5,5,6,0,0,103.401,0,NA,NA,NA,NA,0,0,-1,-1,-1,1,1,1,0,0,0,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,6,1,1,1,1,1,1,0,0,1,1,0,-1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,7,NA,48,2,NA,4,1,NA,3,8,2,2,1,1,1,3,1,1,588081,BLM,103.401
2020-07-23T10:49:50Z,2020-07-23T10:58:24Z,100,513,1,2020-07-23T10:58:24Z,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,0,0,221.153,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,3,4,4,61,4,1,6,6,6,6,6,6,4,4,5,5,5,4,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,1,1,-1,-1,1,0,2,2,1,2,2,7,NA,42,2,NA,2,1,NA,3,10,5,2,2,2,1,3,1,1,165778,control,221.153
2020-07-23T10:52:46Z,2020-07-23T10:58:30Z,100,344,1,2020-07-23T10:58:31Z,1,7,7,7,7,7,2,6,5,4,4,6,2,4,4,5,5,4,27.925,57.707,99.504,3,NA,NA,NA,NA,-1,0,-1,-1,1,1,1,1,1,0,-1,0,0,0,0,1,1,1,1,1,1,1,0,4,5,5,-50,1,1,6,1,6,6,6,6,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,2,1,2,1,3,7,NA,29,2,NA,4,2,NA,3,6,5,2,2,1,1,3,1,1,773852,BLM,99.504
2020-07-23T10:48:49Z,2020-07-23T10:58:33Z,100,584,1,2020-07-23T10:58:34Z,2,5,5,5,5,5,4,4,4,4,4,4,2,5,5,4,5,5,156.275,156.275,156.81,1,NA,NA,NA,NA,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,5,3,0,1,1,6,2,6,6,6,6,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,1,2,1,2,1,2,2,NA,31,2,NA,2,2,NA,3,6,5,1,1,1,1,3,1,1,985807,BLM,156.81
2020-07-23T10:31:28Z,2020-07-23T10:58:53Z,100,1644,1,2020-07-23T10:58:54Z,3,5,5,5,5,5,4,3,4,3,3,4,6,2,3,3,2,2,0,0,103.494,0,NA,NA,NA,NA,0,-1,0,0,0,1,1,-1,-1,-1,-1,-1,2,2,0,0,1,1,0,1,-1,1,-1,2,4,4,-25,1,1,3,3,3,6,4,6,3,1,3,4,4,4,0,1,-1,1,-1,-1,1,0,1,0,0,-1,-1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1,-1,0,0,3,3,2,2,2,3,NA,38,2,NA,4,2,NA,3,11,8,4,5,2,1,3,1,1,615925,BLM,103.494
2020-07-23T10:41:42Z,2020-07-23T10:58:54Z,100,1031,1,2020-07-23T10:58:54Z,1,6,7,6,7,6,1,7,6,6,6,6,1,7,6,6,6,6,NA,NA,NA,NA,0,0,104.531,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,4,3,4,52,1,1,3,1,3,6,3,6,4,3,5,3,2,2,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,0,0,1,0,1,-1,-1,0,-1,1,-1,1,1,1,0,2,1,1,1,2,3,NA,32,2,NA,2,2,NA,3,6,5,4,4,4,3,3,1,1,130078,control,104.531
2020-07-23T10:49:10Z,2020-07-23T10:59:53Z,100,643,1,2020-07-23T10:59:54Z,2,6,6,5,6,6,3,4,5,5,5,5,2,6,6,6,6,6,0,0,100.247,0,NA,NA,NA,NA,0,0,0,0,2,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,-1,3,4,3,25,1,1,3,2,1,4,6,6,3,3,4,4,5,3,0,1,-1,1,0,-1,1,1,1,0,1,-1,0,0,-1,1,0,1,0,-1,-1,1,1,1,1,1,-1,0,-1,4,4,3,3,1,7,NA,29,2,NA,1,2,NA,3,6,5,1,1,1,1,3,1,1,168482,BLM,100.247
2020-07-23T10:50:02Z,2020-07-23T10:59:54Z,100,591,1,2020-07-23T10:59:55Z,1,7,7,6,7,7,1,7,7,6,7,7,1,7,7,7,7,7,0,0,108.998,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,2,0,1,2,1,1,1,1,60,1,1,6,1,3,6,6,6,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,4,1,4,1,7,NA,35,2,NA,2,2,NA,3,4,2,1,1,1,1,3,1,1,581629,BLM,108.998
2020-07-23T10:49:05Z,2020-07-23T10:59:55Z,100,649,1,2020-07-23T10:59:55Z,2,5,6,5,5,6,3,2,3,2,3,3,3,4,4,5,4,3,NA,NA,NA,NA,24.878,24.878,101.885,1,2,2,2,0,2,1,1,0,2,0,0,2,2,-1,2,-1,-1,1,1,1,0,1,2,4,5,5,-50,1,1,6,6,6,6,6,6,4,4,5,5,5,4,-1,1,0,1,-1,-1,1,1,1,-1,1,-1,0,-1,-1,1,0,-1,1,-1,-1,1,1,1,0,1,-1,1,-1,2,3,3,3,1,7,NA,57,2,NA,2,1,NA,3,2,3,3,3,3,1,3,1,1,227302,control,101.885
2020-07-23T10:36:55Z,2020-07-23T11:00:01Z,100,1386,1,2020-07-23T11:00:01Z,2,4,4,4,6,6,2,3,5,4,5,5,5,5,5,3,5,4,0,0,100.092,0,NA,NA,NA,NA,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,-20,1,1,6,2,3,6,6,6,1,2,2,1,3,1,0,1,0,1,0,0,1,1,1,0,0,-1,0,1,0,0,0,1,0,-1,0,1,1,1,1,0,0,0,0,2,3,1,1,1,4,NA,25,2,NA,5,1,NA,3,7,3,1,4,1,1,3,1,1,367590,BLM,100.092
2020-07-23T10:32:32Z,2020-07-23T11:00:03Z,100,1651,1,2020-07-23T11:00:03Z,5,6,6,6,7,5,5,5,4,6,7,6,4,6,5,5,7,6,NA,NA,NA,NA,7.683,7.683,108.662,1,0,0,-1,2,-1,-1,-1,0,0,0,-1,2,2,2,0,2,2,0,-1,0,0,0,-1,3,4,3,36,4,4,6,3,3,6,4,4,3,3,4,4,3,4,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,4,3,4,3,4,7,NA,30,0,NA,4,2,NA,3,8,7,3,3,3,4,3,1,1,855130,control,108.662
2020-07-23T10:26:13Z,2020-07-23T11:00:12Z,100,2038,1,2020-07-23T11:00:12Z,6,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,0,0,100.05,0,NA,NA,NA,NA,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,5,5,5,52,4,4,4,4,4,4,4,4,5,5,5,5,5,5,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,0,1,-1,2,1,1,1,2,13,NA,43,2,NA,2,1,NA,3,11,5,5,5,2,2,3,1,1,897111,BLM,100.05
2020-07-23T10:48:04Z,2020-07-23T11:00:17Z,100,733,1,2020-07-23T11:00:17Z,3,5,4,4,4,5,4,4,3,3,3,3,2,6,5,5,5,6,0,0,106.735,0,NA,NA,NA,NA,-1,-1,0,0,1,1,1,1,-1,1,1,-1,-1,0,1,0,-1,1,1,1,1,1,-1,3,4,3,0,1,1,6,1,4,6,6,6,1,1,1,1,2,2,-1,1,-1,1,1,-1,1,1,1,0,0,-1,1,-1,-1,1,1,0,0,-1,-1,1,1,1,1,1,-1,1,-1,1,2,1,1,3,7,NA,66,2,NA,2,2,NA,3,11,8,3,2,1,3,3,1,1,681030,BLM,106.735
2020-07-23T10:50:41Z,2020-07-23T11:00:18Z,100,577,1,2020-07-23T11:00:19Z,6,6,7,7,6,5,7,6,6,6,5,5,6,6,7,5,7,6,6.654,109.423,110.986,3,NA,NA,NA,NA,2,0,2,0,0,2,0,2,2,-1,2,2,0,0,2,1,2,2,1,0,2,-1,2,4,5,5,-49,4,4,4,6,4,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,5,4,4,4,1,3,NA,37,1,NA,2,1,NA,3,7,7,3,4,3,4,3,1,1,653211,BLM,110.986
