start_date,end_date,progress,duration_in_seconds,finished,recorded_date,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,idealism_blm_good,idealism_blm_cooperate,idealism_blm_welcome_me,idealism_blm_better_country,idealism_btb_good,idealism_btb_cooperate,idealism_btb_welcome_me,idealism_btb_better_country,effectiveness_of_blm_pre,effectiveness_of_btb_pre,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,q_508_first_click,q_508_last_click,q_508_page_submit,q_508_click_count,q_502_first_click,q_502_last_click,q_502_page_submit,q_502_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,bored,effectiveness_of_blm_post,effectiveness_of_btb_post,police_funding,blm_support,btb_support,blm_reputation,btb_reputation,scope_climate_change,scope_immigration,scope_covid,scope_healthcare,scope_poverty,scope_other,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,sdo_r_group_welfare,sdo_against_group_equality,sdo_r_for_group_equality,sdo_group_domination,vote_influence_blm_support,vote_influence_btb_support,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race,race_2,age,political_party,political_party_5_text,community_racial_com,gender,gender_4_text,catch_sky_color,household_income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,catch_distractions,catch_video_stream,catch_honesty,random_id,condition,vid_time
2020-12-18T17:58:22Z,2020-12-18T18:08:13Z,100,590,1,2020-12-18T18:08:13Z,3,4,4,5,4,4,6,2,3,3,3,3,6,6,6,6,3,3,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,34.774,34.774,98.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,-60,3,1,54,-43,1,3,3,3,4,3,1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,0,-1,0,1,1,-1,1,0,1,1,1,1,1,-1,1,1,10,1,9,1,2,1,5,5,3,5,3,7,NA,33,2,NA,2,1,NA,3,4,3,2,3,1,3,1,1,983076,control,98.052
2020-12-18T17:38:18Z,2020-12-18T18:08:15Z,100,1797,1,2020-12-18T18:08:15Z,4,5,5,6,6,6,4,5,4,3,4,3,6,5,5,4,5,5,5,4,3,3,0,0,101.44,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,-1,0,0,2,2,2,2,0,2,0,0,2,-1,1,0,1,0,1,3,2,-39,5,1,53,32,3,4,3,4,4,3,1,0,1,1,1,-1,1,-1,1,0,-1,1,1,-1,-1,-1,0,1,1,1,-1,1,1,1,1,1,1,1,1,8,7,8,9,5,2,4,4,5,4,4,4,NA,29,2,NA,5,1,NA,3,6,2,3,4,3,3,1,1,532378,BLM,101.44
2020-12-18T17:59:24Z,2020-12-18T18:08:17Z,100,532,1,2020-12-18T18:08:17Z,3,3,3,3,3,3,3,3,3,5,3,3,4,4,4,4,4,4,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,99.9,99.9,102.852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,2,1,25,1,2,-42,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,10,1,10,1,1,1,2,3,3,1,2,4,NA,37,0,NA,5,2,NA,3,4,3,2,2,1,3,1,1,141253,control,102.852
2020-12-18T17:35:36Z,2020-12-18T18:08:29Z,100,1973,1,2020-12-18T18:08:30Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,NA,NA,NA,NA,1.785,34.453,43.216,2,NA,NA,NA,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,4,45,4,4,51,45,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,5,5,4,4,4,4,4,7,NA,23,1,NA,4,1,NA,3,6,5,4,4,4,3,1,1,967692,BtB,43.216
2020-12-18T17:59:45Z,2020-12-18T18:09:11Z,100,566,1,2020-12-18T18:09:12Z,1,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,5,3,2,0,0,100.087,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,-1,1,0,2,2,2,2,2,2,2,2,0,1,2,1,1,1,-1,1,3,2,-25,5,5,0,0,2,4,2,4,4,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,10,1,10,1,4,1,1,2,1,1,4,7,NA,34,2,NA,4,2,NA,3,11,6,1,1,2,3,1,1,572093,BLM,100.087
2020-12-18T17:55:50Z,2020-12-18T18:09:33Z,100,822,1,2020-12-18T18:09:34Z,2,6,6,6,6,5,3,5,5,4,5,4,6,6,6,7,3,3,4,3,2,4,NA,NA,NA,NA,0,0,101.909,0,NA,NA,NA,NA,-1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,0,1,3,1,-24,4,2,78,37,3,5,2,3,5,2,-1,1,1,1,0,-1,1,0,1,0,0,-1,0,1,-1,-1,1,0,0,1,-1,1,1,1,-1,1,0,0,1,9,1,10,1,4,1,2,3,3,2,1,7,NA,57,0,NA,2,1,NA,3,8,4,3,3,1,3,1,1,291266,BtB,101.909
2020-12-18T15:46:28Z,2020-12-18T18:09:37Z,100,8588,1,2020-12-18T18:09:37Z,6,5,5,5,6,6,5,5,5,6,5,4,5,5,6,5,5,5,5,6,4,4,NA,NA,NA,NA,0,0,33.652,0,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,4,4,44,3,3,60,47,5,3,4,4,4,2,-1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,8,3,8,2,3,4,1,2,1,1,4,2,NA,28,1,NA,1,1,NA,3,11,7,3,4,3,3,1,1,880031,BtB,33.652
2020-12-18T17:53:03Z,2020-12-18T18:10:04Z,100,1021,1,2020-12-18T18:10:05Z,1,6,6,5,6,6,2,5,6,6,5,5,4,4,5,3,4,3,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2.091,23.086,98.56,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,10,1,2,0,0,1,2,1,1,2,1,0,-1,0,1,1,-1,1,1,1,1,1,0,1,1,-1,0,-1,1,-1,1,0,1,0,-1,1,1,-1,1,1,7,5,7,3,1,1,1,2,2,1,3,7,NA,44,2,NA,2,1,NA,3,10,7,3,3,2,3,1,1,514813,control,98.56
2020-12-18T18:02:27Z,2020-12-18T18:10:12Z,100,464,1,2020-12-18T18:10:12Z,6,5,5,5,6,6,5,2,4,3,4,4,5,5,5,6,5,2,2,2,2,2,NA,NA,NA,NA,60.927,90.228,99.965,2,NA,NA,NA,NA,-1,-1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,-1,1,-1,-1,3,2,0,3,2,24,-26,1,1,1,1,3,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,0,1,-1,7,3,8,4,2,1,4,2,3,1,1,7,NA,30,2,NA,4,1,NA,3,8,5,2,2,2,3,1,1,615981,BtB,99.965
2020-12-18T17:57:19Z,2020-12-18T18:10:57Z,100,818,1,2020-12-18T18:10:57Z,3,5,3,4,3,4,2,5,7,6,6,6,1,1,1,1,7,5,6,7,2,1,NA,NA,NA,NA,78.142,78.142,100.587,1,NA,NA,NA,NA,0,0,0,1,-1,1,1,1,0,0,0,2,0,2,0,0,0,-1,0,0,1,2,1,-1,3,2,10,1,5,-50,68,1,2,3,2,2,1,-1,0,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,1,-1,1,1,0,1,1,1,0,1,7,7,4,8,7,7,5,4,3,3,1,4,NA,24,1,NA,2,1,NA,3,3,3,3,3,5,3,1,1,298752,BtB,100.587
2020-12-18T17:51:48Z,2020-12-18T18:11:18Z,100,1170,1,2020-12-18T18:11:19Z,1,7,6,5,7,7,1,7,7,6,7,7,1,1,1,1,7,7,7,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,37.8,103.267,104.213,6,0,-1,2,0,1,1,1,1,0,-1,-1,0,-1,2,0,2,0,0,2,0,1,1,1,1,1,4,51,1,5,-100,100,4,4,2,1,2,4,-1,-1,1,-1,1,-1,1,-1,1,0,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,6,7,3,4,1,5,3,4,3,4,2,7,NA,72,1,NA,2,2,NA,3,4,3,2,2,3,3,1,1,323503,control,104.213
2020-12-18T17:51:46Z,2020-12-18T18:11:24Z,100,1178,1,2020-12-18T18:11:25Z,2,5,5,5,5,5,4,3,4,3,3,3,5,3,2,4,5,5,4,3,3,2,7.206,7.206,103.731,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,2,1,-10,2,1,10,-35,1,1,2,1,4,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,0,-1,-1,0,1,-1,1,1,1,0,1,8,6,5,3,1,1,2,3,3,3,1,7,NA,43,4,NA,2,2,NA,3,10,5,1,1,2,3,1,1,310522,BLM,103.731
2020-12-18T18:05:15Z,2020-12-18T18:11:48Z,100,392,1,2020-12-18T18:11:49Z,2,3,4,4,3,3,2,4,4,4,4,4,4,5,6,6,4,4,7,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,1,1,1,0,2,1,-25,3,3,0,26,1,1,1,2,3,2,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,0,-1,0,1,1,-1,1,-1,1,1,1,1,0,-1,0,1,10,2,8,2,7,7,1,3,1,2,1,7,NA,49,0,NA,4,2,NA,3,4,3,2,2,2,3,1,1,724526,control,95.41
2020-12-18T17:49:47Z,2020-12-18T18:13:31Z,100,1424,1,2020-12-18T18:13:31Z,1,5,5,7,5,6,2,4,5,4,5,5,6,5,5,6,6,5,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,110.543,0,-1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,0,1,-1,-1,1,-1,1,1,1,3,2,-20,4,2,17,-6,1,1,1,2,4,2,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,9,5,10,2,2,1,2,3,1,1,2,7,NA,61,0,NA,2,2,NA,3,4,6,2,3,1,3,1,1,888368,control,110.543
2020-12-18T18:05:36Z,2020-12-18T18:13:46Z,100,489,1,2020-12-18T18:13:46Z,4,4,4,4,4,4,1,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.476,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,-1,0,1,1,-1,1,1,1,1,53,1,5,1,1,1,1,1,1,1,1,0,0,1,-1,1,-1,0,-1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,2,10,1,6,1,2,1,2,1,2,4,7,NA,43,1,NA,2,1,NA,3,11,5,1,1,4,3,1,1,550153,control,95.476
2020-12-18T17:52:43Z,2020-12-18T18:13:50Z,100,1267,1,2020-12-18T18:13:50Z,2,4,5,4,5,5,3,3,4,5,4,4,6,6,6,6,3,4,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,112.084,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,0,4,2,-58,5,1,-2,-24,1,2,4,2,4,4,-1,1,-1,1,0,-1,1,0,1,0,0,-1,-1,1,0,0,1,1,1,-1,0,1,1,1,1,0,1,0,0,10,1,10,1,3,1,2,3,1,3,1,7,NA,30,2,NA,2,1,NA,3,3,5,2,2,2,3,1,1,474887,control,112.084
2020-12-18T17:57:55Z,2020-12-18T18:14:41Z,100,1005,1,2020-12-18T18:14:41Z,3,5,5,4,5,5,7,1,1,1,1,1,7,7,7,7,1,1,1,1,5,1,NA,NA,NA,NA,0,0,101.218,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,1,-100,5,1,0,-56,5,5,5,5,5,5,-1,1,-1,0,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,10,1,10,1,4,1,1,1,1,2,2,7,NA,27,2,NA,2,2,NA,3,6,3,5,5,1,3,1,1,351510,BtB,101.218
2020-12-18T18:01:37Z,2020-12-18T18:15:09Z,100,812,1,2020-12-18T18:15:10Z,3,6,6,6,5,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,NA,NA,NA,NA,0,0,110.02,0,NA,NA,NA,NA,-1,0,0,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,3,1,3,3,-78,-31,1,2,2,2,2,2,-1,1,-1,1,0,-1,1,0,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,8,2,8,1,1,1,2,2,1,2,3,7,NA,56,2,NA,4,1,NA,3,3,2,1,1,1,3,1,1,898606,BtB,110.02
2020-12-18T18:05:52Z,2020-12-18T18:15:26Z,100,574,1,2020-12-18T18:15:27Z,1,7,7,7,7,7,1,7,7,7,7,7,4,4,4,4,7,7,7,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.567,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,-100,100,1,1,1,1,1,1,1,1,1,1,0,-1,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,1,-1,-1,-1,1,1,1,0,1,1,10,6,6,6,3,3,1,1,1,1,3,2,NA,45,0,NA,1,1,NA,6,11,7,1,5,1,3,1,1,707529,control,95.567
2020-12-18T17:50:44Z,2020-12-18T18:15:32Z,100,1488,1,2020-12-18T18:15:33Z,1,6,7,6,6,7,4,4,4,4,4,4,7,7,7,7,3,4,5,1,2,1,0,0,100.357,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,2,1,-67,5,1,1,16,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,0,-1,1,1,1,1,0,-1,0,-1,10,1,10,1,1,1,5,5,5,3,1,4,NA,39,2,NA,1,2,NA,3,11,5,1,1,1,3,1,1,166400,BLM,100.357
2020-12-18T18:05:36Z,2020-12-18T18:16:26Z,100,649,1,2020-12-18T18:16:26Z,5,6,6,5,7,5,5,6,6,4,6,7,5,6,6,7,7,6,4,6,3,5,NA,NA,NA,NA,11.33,11.33,104.736,1,NA,NA,NA,NA,0,2,0,-1,1,0,-1,-1,0,-1,2,0,2,2,2,2,2,-1,2,-1,-1,-1,-1,0,5,4,69,4,3,17,58,4,3,5,4,4,5,1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,8,10,8,9,3,4,3,2,2,3,5,7,NA,43,1,NA,4,2,NA,3,7,7,3,4,3,3,1,1,420865,BtB,104.736
2020-12-18T17:46:22Z,2020-12-18T18:16:49Z,100,1826,1,2020-12-18T18:16:49Z,2,7,7,7,7,6,2,7,7,7,7,7,4,4,4,4,4,4,4,4,3,3,2.32,2.32,102.336,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,-1,-1,0,2,-1,2,-1,2,-1,2,1,1,1,1,1,-1,1,-1,1,3,3,0,3,3,25,26,3,3,3,3,3,3,0,1,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,10,10,10,1,3,3,2,1,1,1,1,5,NA,34,0,NA,2,1,NA,3,3,7,3,2,4,3,1,1,289236,BLM,102.336
2020-12-18T18:03:50Z,2020-12-18T18:17:10Z,100,800,1,2020-12-18T18:17:11Z,1,7,6,6,7,6,1,7,7,7,7,7,1,1,1,1,7,7,7,7,1,4,NA,NA,NA,NA,0,0,100.915,0,NA,NA,NA,NA,2,2,1,2,2,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,5,100,1,5,-100,100,3,5,5,3,3,3,1,1,1,-1,1,-1,1,0,1,1,0,0,0,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,1,-1,1,8,6,5,3,5,5,1,1,1,1,4,7,NA,59,1,NA,4,1,NA,3,11,5,2,1,4,3,1,1,292676,BtB,100.915
2020-12-18T18:08:44Z,2020-12-18T18:17:11Z,100,507,1,2020-12-18T18:17:12Z,3,4,4,5,6,4,4,5,5,5,4,6,4,4,5,5,6,5,4,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,111.619,0,0,-1,-1,0,-1,0,1,0,-1,0,0,-1,0,-1,0,-1,-1,0,0,-1,0,0,-1,-1,3,4,56,3,3,47,51,4,3,3,4,4,3,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,8,6,8,6,4,3,4,4,3,2,3,7,NA,29,2,NA,1,2,NA,3,8,6,3,3,4,3,1,1,133506,control,111.619
2020-12-18T18:07:44Z,2020-12-18T18:17:13Z,100,568,1,2020-12-18T18:17:13Z,1,7,7,5,6,6,1,6,7,7,7,6,2,1,1,1,6,7,7,6,1,4,NA,NA,NA,NA,0,0,100.159,0,NA,NA,NA,NA,2,0,0,2,-1,-1,1,0,0,2,2,0,0,2,0,0,-1,1,-1,2,1,2,1,1,1,5,78,1,5,-88,90,1,1,1,1,2,2,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0,0,-1,1,1,-1,1,0,1,1,1,1,1,0,1,1,9,2,10,1,1,1,1,1,3,1,4,7,NA,56,0,NA,2,1,NA,3,3,7,3,1,4,3,1,1,365042,BtB,100.159
2020-12-18T17:57:04Z,2020-12-18T18:17:40Z,100,1236,1,2020-12-18T18:17:40Z,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,86.931,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,3,3,-8,3,3,-10,-6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,7,6,6,6,3,3,2,2,2,2,2,2,NA,24,2,NA,6,1,NA,3,5,5,3,3,3,3,1,2,743971,control,86.931
2020-12-18T18:09:27Z,2020-12-18T18:17:43Z,100,496,1,2020-12-18T18:17:44Z,2,5,5,5,5,6,2,6,6,6,6,6,3,3,2,1,5,6,7,7,3,3,NA,NA,NA,NA,6.784,102.5,103.666,22,NA,NA,NA,NA,0,-1,2,1,1,1,1,1,0,2,2,-1,0,1,2,0,0,-1,0,-1,1,-1,1,1,3,3,31,1,5,-59,55,1,1,3,1,1,1,1,0,1,0,0,-1,0,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,0,6,5,5,5,1,3,4,5,3,1,1,7,NA,39,1,NA,1,1,NA,3,9,5,1,1,3,3,1,1,625661,BtB,103.666
2020-12-18T18:02:18Z,2020-12-18T18:18:59Z,100,1001,1,2020-12-18T18:18:59Z,2,6,6,5,6,6,2,5,5,6,5,5,5,5,2,2,5,5,6,5,2,2,NA,NA,NA,NA,0,0,102.026,0,NA,NA,NA,NA,1,-1,-1,1,1,1,1,1,0,0,0,-1,0,-1,-1,0,1,1,1,1,1,-1,1,0,2,3,12,1,1,-25,6,1,2,1,1,3,1,-1,-1,1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,3,10,1,2,7,7,1,2,3,2,1,37,NA,72,0,NA,1,2,NA,3,7,3,1,1,3,3,1,1,553144,BtB,102.026
2020-12-18T18:04:47Z,2020-12-18T18:19:07Z,100,859,1,2020-12-18T18:19:07Z,4,4,5,4,4,4,5,4,4,4,4,4,7,7,7,7,2,5,5,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3.876,72.059,73.513,17,2,0,2,0,-1,0,1,-1,-1,-1,-1,-1,0,0,0,0,-1,1,0,1,0,1,0,1,2,4,-1,5,1,-14,34,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,0,1,0,1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,1,0,1,1,1,1,10,1,10,1,3,1,2,3,1,3,2,7,NA,52,2,NA,2,1,NA,3,9,3,5,5,1,3,1,1,825034,control,73.513
2020-12-18T18:09:59Z,2020-12-18T18:19:53Z,100,594,1,2020-12-18T18:19:54Z,2,6,6,5,6,6,3,5,5,4,5,4,7,6,7,7,3,4,3,2,2,1,0,0,99.818,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,1,-1,-1,0,0,0,2,2,2,0,-1,1,1,-1,1,-1,1,0,1,2,1,-50,5,1,50,-75,3,4,2,2,4,2,-1,1,0,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,0,1,0,-1,-1,1,1,1,1,0,-1,1,-1,10,1,10,1,2,1,2,2,1,1,3,7,NA,38,2,NA,2,2,NA,3,11,5,2,2,1,3,1,1,238636,BLM,99.818
2020-12-18T18:11:56Z,2020-12-18T18:20:08Z,100,491,1,2020-12-18T18:20:08Z,1,6,6,6,6,6,7,7,7,7,7,7,4,5,4,4,6,6,6,6,3,4,NA,NA,NA,NA,3.307,7.779,7.816,7,NA,NA,NA,NA,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,-1,-1,0,1,1,-1,1,1,3,4,25,2,3,0,28,1,2,1,1,4,5,0,0,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,0,0,-1,0,1,1,1,1,1,1,0,0,0,7,5,5,5,1,1,3,4,2,3,3,7,NA,35,1,NA,2,1,NA,3,11,7,2,2,3,3,3,1,919115,BtB,7.816
2020-12-18T17:49:06Z,2020-12-18T18:20:13Z,100,1867,1,2020-12-18T18:20:14Z,2,6,6,6,6,6,2,5,5,5,5,5,4,3,2,2,6,6,6,6,1,3,NA,NA,NA,NA,0,0,105.989,0,NA,NA,NA,NA,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,1,0,1,1,1,3,25,1,3,-10,25,2,2,2,3,3,2,1,0,1,-1,1,0,1,1,1,0,1,-1,1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,7,8,2,4,1,3,2,2,2,3,3,7,NA,48,1,NA,1,2,NA,3,10,7,2,2,2,3,1,1,131510,BtB,105.989
2020-12-18T18:02:09Z,2020-12-18T18:20:33Z,100,1104,1,2020-12-18T18:20:34Z,5,5,6,5,5,4,5,6,5,5,4,5,4,5,4,5,5,6,5,7,3,4,0,0,88.091,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,3,4,29,3,4,32,24,3,4,3,4,4,3,0,-1,0,-1,-1,0,0,1,-1,1,0,-1,1,0,-1,0,1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,0,6,8,7,6,4,5,2,3,5,4,4,7,NA,30,2,NA,4,2,NA,3,5,5,4,3,4,3,3,1,668974,BLM,88.091
2020-12-18T18:08:59Z,2020-12-18T18:20:44Z,100,705,1,2020-12-18T18:20:45Z,5,4,7,2,5,6,6,7,3,5,7,4,6,7,5,4,6,4,5,7,5,4,0,0,105.201,0,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,2,0,-1,2,2,0,0,1,-1,0,-1,1,2,1,1,2,0,-1,0,-1,-1,2,5,4,60,5,4,53,78,4,5,4,3,1,2,-1,0,1,0,1,1,1,-1,1,-1,0,0,-1,1,-1,1,-1,1,0,1,1,1,1,1,-1,1,0,0,-1,8,7,10,9,5,5,3,4,2,5,5,7,NA,27,1,NA,4,2,NA,6,6,5,4,5,4,1,1,1,248244,BLM,105.201
2020-12-18T18:14:25Z,2020-12-18T18:20:46Z,100,381,1,2020-12-18T18:20:47Z,3,5,5,5,5,5,6,5,6,6,5,5,6,4,4,5,6,5,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,2,2,1,2,2,0,0,1,1,1,1,2,1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,7,6,4,1,1,1,4,2,2,2,2,7,NA,53,0,NA,1,2,NA,3,11,5,1,1,1,3,1,1,718742,control,96.107
2020-12-18T18:05:46Z,2020-12-18T18:21:14Z,100,927,1,2020-12-18T18:21:14Z,2,6,6,6,6,6,1,6,6,6,6,5,2,3,2,3,5,6,6,6,3,3,NA,NA,NA,NA,0,0,101.209,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,1,1,1,1,-1,3,3,20,1,2,0,11,1,1,1,1,4,4,-1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,0,-1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,1,6,7,6,3,1,1,3,5,2,3,2,7,NA,57,0,NA,2,2,NA,3,11,5,3,3,3,3,1,1,900733,BtB,101.209
