start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time,bad_policy_iraq,bad_policy_bailouts,bad_policy_offshore,bad_policy_covid19_relief,bad_policy_corps,bad_policy_charity,bad_policy_gov,bad_policy_community,idealism_community,idealism_elites,idealism_police,idealism_all,blm_support_t1,blm_support_t2,positive_affect,elevation,somatic,prosocial_motives,folk_affect,tactics,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,condition,parties,major_parties
2020-06-24T13:13:03Z,2020-06-24T13:26:05Z,100,782,1,2020-06-24T13:26:06Z,1,4,6,7,1,2,6,4,5,4,3,6,3,1,3,3,6,4,4,3,4,7,5,4,4,7,1,1,3,7,3,6,3,4,2,7,1,7,7,7,3,5,6,6,6,5,6,3,4,4,4,4,6,3,4,4,3,3,5,1,1,2,1,1,1,1,1,3.821,3.821,105.147,1,2,2,3,2,3,2,0,1,3,3,3,3,3,3,3,3,2,1,3,0,0,0,2,5,1,3,3,1,2,1,2,1,4,-25,1,1,5,1,4,0,1,-1,1,0,-1,1,1,1,0,1,-1,1,-1,-1,1,1,1,-1,-1,0,1,1,1,1,1,-1,1,-1,4,2,4,1,4,7,NA,30,2,NA,4,2,NA,3,11,5,1,2,1,1,3,1,1,513339,105.147,6.2,5,4,4.8,4.8,1.4,5.2,1,5.5,3.5,3.1666666666666665,4.055555555555555,3.3333333333333335,3.888888888888889,2.25,2.4,1.5,2.25,3,2.4,-1,-0.16666666666666666,-1,-0.6551724137931034,BLM,Democrat,Democrat
2020-06-24T13:13:37Z,2020-06-24T13:27:49Z,100,852,1,2020-06-24T13:27:50Z,1,7,6,7,1,4,7,1,1,1,4,7,1,1,1,4,6,1,4,4,4,7,1,4,1,1,4,1,4,1,2,4,1,1,1,4,2,3,4,4,4,4,4,5,4,4,4,2,4,2,4,3,4,3,4,3,4,4,1,4,1,1,1,1,1,1,1,0.84,48.314,107.334,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,4,1,1,1,1,1,1,1,2,-50,1,1,4,1,4,-1,1,1,1,-1,-1,1,-1,1,0,1,-1,0,1,0,0,0,1,-1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,1,4,7,NA,44,2,NA,4,2,NA,3,7,5,1,1,1,1,3,1,1,586901,107.334,6.8,4,4,3.8,4.6,4.6,6.2,3.8,4.166666666666667,3.1666666666666665,3.6666666666666665,3.6666666666666665,2.4444444444444446,2.4444444444444446,0,0.06666666666666667,0,0,0.14285714285714285,2.2,-0.5,-0.5,0,-0.3793103448275862,BLM,Democrat,Democrat
2020-06-24T13:08:38Z,2020-06-24T13:27:54Z,100,1155,1,2020-06-24T13:27:54Z,3,4,6,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,3,5,4,5,5,2,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,1,4,4,1,4,1,4,1,6.832,7.888,108.296,2,3,3,3,3,2,1,2,2,3,3,3,3,3,3,2,0,0,1,1,0,1,0,3,3,1,4,4,1,4,1,5,1,4,-30,1,2,4,2,2,0,1,1,1,1,-1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4,5,3,3,2,7,NA,32,2,NA,4,2,NA,3,6,5,4,4,2,2,3,1,1,451104,108.296,5,4,4,4,4,4.2,3.2,2.8,3.6666666666666665,4,3.8333333333333335,3.8333333333333335,4.333333333333333,4.444444444444445,0.5,2.6,1.75,3,2.857142857142857,2.2,-0.5,0.16666666666666666,-0.42857142857142855,-0.20689655172413793,BLM,Democrat,Democrat
2020-06-24T13:05:00Z,2020-06-24T13:28:52Z,100,1431,1,2020-06-24T13:28:52Z,2,4,6,3,1,5,4,4,3,5,3,4,4,4,4,6,2,3,3,5,5,4,4,3,4,6,6,1,2,6,5,3,5,4,5,6,2,6,6,7,4,6,6,6,6,5,3,6,6,6,5,5,4,6,5,5,5,5,4,2,1,3,3,2,2,2,3,0,0,108.206,0,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,2,4,2,4,3,3,3,1,3,1,3,51,3,3,3,3,3,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,0,-1,-1,-1,1,1,1,1,1,1,4,3,4,3,2,7,NA,36,2,NA,2,2,NA,3,3,5,4,2,4,4,3,1,1,911349,108.206,5.2,3.4,4.2,2.6,3.6,2.6,3.2,1.8,5.5,5.5,5,5.333333333333333,2.888888888888889,3.7777777777777777,1.5,2.1333333333333333,2,2.5,2,3,0.3,0,-0.42857142857142855,0,BLM,Democrat,Democrat
2020-06-24T13:22:27Z,2020-06-24T13:31:04Z,100,516,1,2020-06-24T13:31:04Z,1,7,7,7,1,1,7,7,7,1,4,7,2,4,1,1,7,7,7,1,1,7,7,7,1,2,6,6,6,2,1,7,1,4,1,1,7,1,1,1,2,6,6,6,6,6,7,1,1,1,1,1,7,1,1,1,1,1,5,1,3,5,1,2,1,5,1,0,0,102.931,0,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,2,0,0,2,0,0,0,3,5,1,3,5,1,3,1,5,1,4,-65,1,1,5,5,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,0,-1,1,1,1,1,0,-1,1,-1,2,2,2,4,2,7,NA,35,2,NA,5,1,NA,3,8,5,2,3,5,1,3,1,1,700314,102.931,7,7,4.8,7,7,6,6.4,7,6,1,1,2.6666666666666665,4.444444444444445,4.555555555555555,1,2.7333333333333334,2,3,3,3.4,-0.7,-0.9166666666666666,-1,-0.8620689655172413,BLM,Democrat,Democrat
2020-06-24T13:21:32Z,2020-06-24T13:32:00Z,100,628,1,2020-06-24T13:32:01Z,1,7,1,7,1,1,7,4,7,1,1,7,2,7,1,1,7,5,7,1,1,7,4,7,1,4,4,1,7,4,1,7,1,1,1,1,4,1,1,1,4,3,4,4,4,4,7,1,1,1,1,1,4,2,4,1,3,3,2,1,1,1,1,1,1,1,1,4.876,4.876,103.296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,2,0,1,1,5,1,5,-1,0,1,0,0,-1,1,0,1,0,1,-1,-1,1,-1,0,0,1,0,0,-1,1,1,1,1,1,-1,-1,0,2,2,2,1,1,7,NA,30,0,NA,1,2,NA,3,5,3,1,1,1,1,3,1,1,671552,103.296,5.8,6.4,6,6.6,6.4,4,7,6.4,3.8333333333333335,1,2.8333333333333335,2.5555555555555554,2.888888888888889,2.888888888888889,0,0,0,0,0,2.6,-0.7,-0.4166666666666667,0.14285714285714285,-0.3793103448275862,BLM,Independent,Independent
2020-06-24T13:25:48Z,2020-06-24T13:36:04Z,100,615,1,2020-06-24T13:36:05Z,2,3,5,5,2,5,4,4,3,6,5,6,6,6,2,5,2,3,1,5,4,6,1,3,5,7,1,1,3,6,3,5,3,3,2,5,3,4,5,5,2,5,5,4,5,5,4,3,5,4,4,5,3,4,5,5,5,5,4,3,1,1,1,1,1,2,1,0,0,103.75,0,2,2,2,2,3,0,3,2,1,3,3,2,3,3,2,2,1,0,2,0,0,0,0,4,1,2,2,1,2,1,2,1,3,-10,1,1,4,1,3,0,1,-1,1,1,-1,1,0,1,0,1,0,0,1,-1,0,-1,1,0,0,-1,1,1,1,1,1,1,1,0,2,3,2,1,2,7,NA,22,1,NA,2,2,NA,3,11,5,1,2,1,3,3,1,1,968443,103.75,5,3.2,5.4,2.4,3.4,1.6,5.2,3.2,5,4.166666666666667,4.833333333333333,4.666666666666667,3,3.5555555555555554,1.25,2.2,2,2,2.4285714285714284,2,-0.5,-0.16666666666666666,-0.42857142857142855,-0.3448275862068966,BLM,Republican,Republican
2020-06-24T13:15:53Z,2020-06-24T13:36:43Z,100,1249,1,2020-06-24T13:36:44Z,2,5,5,6,1,1,6,3,4,2,2,6,4,3,3,3,6,4,5,3,2,7,5,6,2,6,3,2,3,5,4,4,2,1,2,6,2,7,7,7,3,6,6,5,6,4,6,1,3,4,3,2,3,5,6,5,6,5,4,2,1,2,1,2,1,2,1,0,0,106.738,0,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,1,3,0,1,0,2,0,2,5,1,3,4,1,3,1,4,1,5,-30,1,1,5,4,5,-1,1,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,0,-1,1,1,-1,1,1,1,-1,0,0,0,1,2,4,3,2,3,7,NA,42,2,NA,1,1,NA,3,4,8,4,4,1,3,3,1,1,361470,106.738,5.8,5.2,4.8,5,6,2.6,5.4,1.4,5.333333333333333,2.5,5.333333333333333,4.388888888888889,3.3333333333333335,4.333333333333333,1.25,2.8,2.5,3,2.857142857142857,3.2,0,-0.5833333333333334,-0.14285714285714285,-0.27586206896551724,BLM,Democrat,Democrat
2020-06-24T13:22:39Z,2020-06-24T13:37:08Z,100,868,1,2020-06-24T13:37:09Z,1,4,7,7,1,3,5,2,6,3,2,4,4,3,2,3,6,2,5,4,4,5,2,3,1,4,6,5,5,3,4,2,5,4,5,5,2,5,5,4,2,5,4,3,5,4,2,3,3,4,3,2,2,4,4,4,4,3,5,2,2,1,1,1,1,1,1,5.926,70.768,103.574,4,2,1,1,2,1,1,0,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,1,4,1,2,2,3,2,1,2,1,3,0,1,1,5,1,4,-1,1,-1,-1,-1,-1,1,1,1,0,0,-1,-1,1,0,1,0,0,1,-1,-1,0,1,0,0,1,1,1,0,2,2,1,1,3,7,NA,31,0,NA,2,2,NA,3,4,2,5,3,1,1,3,1,1,977549,103.574,6.4,4.6,4.6,4.4,4.2,5,3.2,3,4.5,3.5,4.166666666666667,4.055555555555555,3.2222222222222223,3.3333333333333335,0.5,1.1333333333333333,0.75,1.5,1.1428571428571428,2.4,-0.1,-0.5,-0.7142857142857143,-0.41379310344827586,BLM,Independent,Independent
2020-06-24T13:26:17Z,2020-06-24T13:39:27Z,100,789,1,2020-06-24T13:39:27Z,5,5,4,5,3,1,6,6,7,1,2,5,6,7,6,4,6,5,6,3,4,5,4,5,3,2,5,4,6,2,5,1,5,5,4,4,2,4,4,4,5,4,4,4,4,5,5,1,1,1,3,2,3,4,5,4,5,5,1,5,1,1,1,1,1,1,1,0,0,104.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,5,1,1,1,1,1,1,1,2,7,1,1,5,1,1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,1,3,2,1,1,1,7,NA,54,1,NA,2,2,NA,3,7,3,3,1,3,1,3,1,1,898853,104.43,4.4,6.6,5.2,5.2,4.6,5.4,2.8,3.6,4,1.8333333333333333,4.666666666666667,3.5,2.3333333333333335,2.3333333333333335,0,0,0,0,0,1.8,-0.4,0.5833333333333334,0.7142857142857143,0.27586206896551724,BLM,Republican,Republican
2020-06-24T13:27:44Z,2020-06-24T13:39:48Z,100,724,1,2020-06-24T13:39:49Z,2,4,1,6,1,4,5,1,3,1,1,7,6,7,1,6,1,1,1,7,1,7,5,5,1,4,1,1,1,4,4,1,5,1,5,2,1,4,1,1,6,2,2,3,2,4,5,1,1,1,1,1,3,5,5,2,4,4,1,4,1,1,1,1,1,1,2,3.837,3.837,103.638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,1,1,2,4,100,1,1,2,1,1,1,0,1,0,1,-1,1,-1,0,1,-1,-1,1,0,0,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,2,3,1,1,1,2,NA,40,1,NA,2,2,NA,3,5,5,1,1,1,1,3,1,1,722486,103.638,4.8,4,6.8,1.2,6.2,2.2,3.6,5,2.5,1.3333333333333333,4.166666666666667,2.6666666666666665,2.3333333333333335,2.5555555555555554,0,0,0,0,0,1.2,-0.1,0.4166666666666667,0.5714285714285714,0.27586206896551724,BLM,Republican,Republican
2020-06-24T13:28:18Z,2020-06-24T13:40:07Z,100,708,1,2020-06-24T13:40:07Z,2,5,4,5,2,2,6,5,6,1,3,4,3,4,3,4,4,3,4,3,4,5,3,4,4,4,4,3,4,4,4,4,4,3,4,5,3,5,5,4,3,5,5,5,5,5,5,4,4,4,4,3,3,6,6,5,6,6,2,3,1,1,2,1,1,1,2,4.891,97.052,113.994,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1,1,1,2,3,0,1,1,3,1,3,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,2,2,1,2,2,7,NA,29,0,NA,4,2,NA,3,5,2,2,2,2,1,3,1,1,723800,113.994,5.2,6,4.2,4,4,3.8,4.2,3.2,5,3.6666666666666665,5.666666666666667,4.777777777777778,2.4444444444444446,2.4444444444444446,0,0.26666666666666666,0,0.75,0.14285714285714285,1.8,-0.2,-0.16666666666666666,0.7142857142857143,0.034482758620689655,BLM,Independent,Independent
2020-06-24T13:24:27Z,2020-06-24T13:40:36Z,100,969,1,2020-06-24T13:40:37Z,4,5,3,2,5,4,3,3,2,4,3,6,5,4,5,4,5,2,1,6,2,6,3,5,4,5,3,2,2,4,4,3,5,5,5,2,5,4,5,4,6,3,3,4,3,4,3,4,5,5,4,4,2,6,6,5,6,5,1,5,2,1,1,1,1,1,3,4.739,4.739,106.018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,3,0,1,4,1,1,1,1,1,1,3,1,51,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,0,-1,0,1,-1,-1,-1,-1,1,1,-1,0,5,5,1,5,1,7,NA,58,1,NA,4,1,NA,3,7,3,1,1,1,1,3,1,1,205426,106.018,3.4,3.2,4.6,2.8,4.8,2.8,3.2,4.4,3.1666666666666665,4.5,5.666666666666667,4.444444444444445,2.2222222222222223,2.2222222222222223,0.75,0,0,0,0,1,0.6,0.8333333333333334,0.5714285714285714,0.6896551724137931,BLM,Republican,Republican
2020-06-24T13:26:54Z,2020-06-24T13:40:41Z,100,826,1,2020-06-24T13:40:41Z,1,5,7,6,1,1,7,6,4,2,1,7,6,4,1,6,5,2,4,6,2,7,6,7,1,7,2,1,1,7,4,6,3,5,5,6,2,6,6,5,2,5,5,4,5,3,5,3,3,3,3,3,4,4,4,2,4,3,5,1,1,4,1,4,1,3,1,7.313,7.313,110.92,1,3,2,3,3,1,1,2,3,2,3,2,3,3,3,3,1,1,0,1,0,0,0,2,5,1,3,4,1,4,1,3,1,3,-50,1,1,5,5,4,-1,1,-1,1,0,-1,1,1,1,0,1,-1,-1,-1,0,1,0,1,0,-1,-1,1,1,1,1,1,-1,0,-1,3,3,3,1,3,7,NA,27,2,NA,4,1,NA,3,3,5,1,1,1,1,3,1,1,187053,110.92,6.4,6,6.2,3,6.6,1.2,4.2,2.2,4.666666666666667,3,3.5,3.7222222222222223,4.111111111111111,4.333333333333333,0.75,2.466666666666667,1.75,2.75,2.7142857142857144,3.2,-0.9,-0.5833333333333334,-0.7142857142857143,-0.7241379310344828,BLM,Democrat,Democrat
2020-06-24T13:28:54Z,2020-06-24T13:40:53Z,100,719,1,2020-06-24T13:40:53Z,6,1,1,2,7,3,2,5,4,2,1,6,5,7,1,5,1,3,2,4,5,5,1,4,3,5,1,2,2,6,5,3,5,4,5,3,5,3,2,3,7,4,5,5,5,6,6,1,3,2,4,1,2,7,7,7,7,7,1,2,1,1,1,1,1,1,3,0,0,105.467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,3,1,1,1,1,3,1,3,2,25,1,1,3,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,0,-1,1,2,2,2,3,1,7,NA,53,1,NA,4,2,NA,3,10,3,1,4,2,1,3,1,1,430736,105.467,1.4,4.4,6.4,2.6,3.6,2,3.2,5.2,4.333333333333333,2.1666666666666665,6.833333333333333,4.444444444444445,2.4444444444444446,2.111111111111111,0.75,0.06666666666666667,0,0.25,0,1.4,0.1,0.6666666666666666,1,0.5517241379310345,BLM,Republican,Republican
2020-06-24T13:32:20Z,2020-06-24T13:41:05Z,100,525,1,2020-06-24T13:41:06Z,2,5,6,6,2,2,6,6,7,2,3,5,6,5,2,4,5,6,4,3,3,6,3,4,3,5,3,2,4,5,5,4,4,5,4,5,3,5,6,5,3,5,5,4,5,5,5,2,3,2,3,3,2,6,6,6,6,5,3,2,1,1,1,1,1,1,1,2.609,4.337,104.33,2,1,1,1,1,0,0,0,0,2,1,1,1,1,1,1,1,1,0,2,0,0,0,0,3,2,1,1,1,1,1,1,1,3,0,1,1,5,1,2,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,3,2,3,2,2,7,NA,30,1,NA,4,2,NA,3,8,8,1,1,1,1,3,1,1,103814,104.33,5.8,6.2,5.4,4.8,4.6,3,3.6,2.8,4.833333333333333,2.6666666666666665,5.833333333333333,4.444444444444445,2.888888888888889,2.888888888888889,1,0.8,0,1,1.1428571428571428,2,0,0,0.7142857142857143,0.1724137931034483,BLM,Republican,Republican
2020-06-24T13:21:33Z,2020-06-24T13:41:11Z,100,1177,1,2020-06-24T13:41:12Z,1,6,7,7,1,1,7,7,7,1,1,7,7,7,1,2,4,3,3,2,3,7,6,6,1,4,3,2,3,4,4,5,3,2,2,4,4,3,4,3,3,4,4,4,4,5,7,3,3,3,3,4,3,4,4,4,5,4,2,3,1,1,1,1,1,1,1,2.385,111.649,112.816,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,1,1,1,1,1,1,1,1,0,1,1,5,1,1,0,0,0,-1,-1,-1,1,-1,1,1,0,-1,0,0,-1,0,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,1,2,3,1,3,1,3,NA,33,0,NA,4,2,NA,3,6,2,2,2,1,1,3,1,1,582505,112.816,6.8,7,7,4.4,6.2,3.2,5.2,4.4,4.333333333333333,2.8333333333333335,4.333333333333333,3.8333333333333335,2.6666666666666665,2.6666666666666665,0.25,0,0,0,0,1.8,-0.6,0,0.42857142857142855,-0.10344827586206896,BLM,Independent,Independent
2020-06-24T13:26:14Z,2020-06-24T13:41:55Z,100,941,1,2020-06-24T13:41:56Z,4,4,4,4,4,2,6,5,6,2,1,7,6,5,1,3,5,4,3,4,3,5,4,5,4,4,4,2,4,3,1,7,1,2,2,5,3,4,5,4,4,3,4,4,4,4,7,1,1,1,1,1,4,4,6,4,6,6,1,4,1,1,1,1,1,1,1,0,0,105.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,5,1,1,2,1,1,1,1,3,100,1,1,2,1,1,0,-1,1,-1,0,-1,1,0,1,0,-1,1,1,1,-1,0,-1,1,-1,1,1,1,0,0,0,0,1,-1,1,2,2,2,1,1,7,NA,46,0,NA,2,1,NA,3,4,2,2,2,1,1,3,1,1,463273,105.235,4,5.8,6.4,4.2,4.6,3.8,6.6,3.4,3.8333333333333335,1,5,3.2777777777777777,2.4444444444444446,2.2222222222222223,0.25,0,0,0,0,1.2,-0.1,0.4166666666666667,0.5714285714285714,0.27586206896551724,BLM,Independent,Independent
2020-06-24T13:27:54Z,2020-06-24T13:42:10Z,100,856,1,2020-06-24T13:42:11Z,5,3,3,3,3,5,3,3,3,5,7,4,1,1,1,5,5,3,5,5,3,5,3,5,3,7,1,1,1,7,5,3,5,5,5,5,3,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,4,1,1,1,1,1,1,1,1,106.899,106.899,107.788,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,1,1,0,1,1,1,0,-1,1,1,2,1,1,1,7,NA,79,1,NA,2,2,NA,3,3,5,2,2,1,1,3,1,1,352503,107.788,3.4,3,2.8,3.8,4.6,1,3,3,5,5,5,5,3.111111111111111,3,0,0.13333333333333333,0,0,0.2857142857142857,1.8,-0.3,0.3333333333333333,0.14285714285714285,0.06896551724137931,BLM,Republican,Republican
2020-06-24T13:32:39Z,2020-06-24T13:42:59Z,100,619,1,2020-06-24T13:42:59Z,1,7,7,7,1,1,7,7,7,1,1,7,7,5,1,3,7,6,7,3,2,7,6,6,2,6,2,1,2,7,5,4,4,4,4,6,2,6,6,6,2,5,5,6,5,5,6,1,1,1,1,1,2,6,6,5,6,6,4,1,1,2,2,1,1,2,1,7.454,8.95,104.205,3,3,2,3,3,2,1,0,2,3,3,3,3,3,2,3,1,1,0,1,0,0,0,1,4,1,3,3,1,2,1,3,1,4,15,1,1,5,1,2,-1,1,0,0,0,-1,1,1,1,1,0,-1,-1,0,-1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,2,3,2,2,1,7,NA,30,0,NA,2,2,NA,3,7,2,2,3,1,1,3,1,1,898068,104.205,7,7,6.6,6,6.2,1.6,3.8,2,5.333333333333333,1.1666666666666667,5.833333333333333,4.111111111111111,3.2222222222222223,3.888888888888889,0.75,2.4,1.25,2.75,2.857142857142857,2,-0.6,-0.25,-0.42857142857142855,-0.41379310344827586,BLM,Independent,Independent
2020-06-24T13:27:43Z,2020-06-24T13:43:16Z,100,933,1,2020-06-24T13:43:17Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,7,7,1,4,6,1,7,7,7,1,3,4,4,4,4,1,7,1,1,1,2,7,2,4,4,2,6,6,6,6,4,4,3,3,3,3,3,3,5,5,4,5,5,5,1,1,2,1,2,1,3,1,103.814,103.814,104.127,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,1,1,2,1,2,1,3,1,3,-51,1,1,5,5,5,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,5,4,4,4,3,7,NA,40,2,NA,4,1,NA,3,7,5,2,2,2,2,3,1,1,574126,104.127,7,7,7,3,7,4.2,7,5.4,5.666666666666667,3.1666666666666665,4.833333333333333,4.555555555555555,3.6666666666666665,3.6666666666666665,1,0.7333333333333333,0,1,1,3.4,-0.8,-0.6666666666666666,-1,-0.7931034482758621,BLM,Democrat,Democrat
2020-06-24T13:37:46Z,2020-06-24T13:44:47Z,100,420,1,2020-06-24T13:44:47Z,1,7,7,7,1,1,7,7,7,1,2,6,5,7,1,1,7,7,7,1,2,7,7,7,1,3,5,3,6,2,2,4,2,1,1,6,2,5,6,5,2,4,4,5,6,5,6,2,2,1,2,1,3,3,3,5,3,2,5,1,1,3,1,1,1,3,1,5.923,40.454,144.099,5,2,2,3,2,0,1,1,0,1,2,2,1,2,0,1,1,1,0,1,0,1,0,2,5,1,3,3,1,2,1,3,1,3,-60,1,1,5,3,3,-1,1,-1,1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,1,1,1,0,-1,-1,1,1,1,1,-1,0,-1,0,2,3,2,1,3,7,NA,35,2,NA,4,2,NA,3,5,5,3,3,1,1,3,1,1,445609,144.099,7,7,6.2,7,6.8,5,6,2.4,5,1.6666666666666667,3.5,3.388888888888889,3.6666666666666665,4,0.75,1.3333333333333333,0.5,2.25,1.2857142857142858,2.6,-0.8,-0.9166666666666666,-0.42857142857142855,-0.7586206896551724,BLM,Democrat,Democrat
